Game.ID,Date,Away.Team,Away.Team.ID,A.Score,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,DaysofRest.Home.Team,A.Player1,A.MP1,WA1,A.Player2,A.MP2,WA2,A.Player3,A.MP3,WA3,A.Player4,A.MP4,WA4,A.Player5,A.MP5,WA5,A.Player6,A.MP6,WA6,A.Player7,A.MP7,WA7,A.Player8,A.MP8,WA8,A.Player9,A.MP9,WA9,A.Player10,A.MP10,WA10,A.Player11,A.MP11,WA11,A.Player12,A.MP12,WA12,H.Player1,MP1,WH1,H.Player2,MP2,WH2,H.Player3,MP3,WH3,H.Player4,MP4,WH4,H.Player5,MP5,WH5,H.Player6,MP6,WH6,H.Player7,MP7,WH7,H.Player8,MP8,WH8,H.Player9,MP9,WH9,H.Player10,MP10,WH10,H.Player11,MP11,WH11,H.Player12,MP12,WH12
529,06/01/2016,Dallas Mavericks,7,100,1,New Orleans Pelicans,19,10,10,91,4,431,36.53333333,0.152222222,77,31.2,0.13,193,28.98333333,0.120763889,80,21.45,0.089375,229,19.4,0.080833333,147,29.83333333,0.124305556,133,25.98333333,0.108263889,236,25.31666667,0.105486111,280,17.33333333,0.072222222,255,3.966666667,0.016527778,NA,0,0,NA,0,0,33,42.4,0.176666667,518,35.11666667,0.146319444,158,23.25,0.096875,399,18.91666667,0.078819444,16,17.68333333,0.073680556,278,29.33333333,0.122222222,449,28.53333333,0.118888889,397,27.58333333,0.114930556,114,14.15,0.058958333,14,3.033333333,0.012638889,NA,0,0,NA,0,0
530,06/01/2016,Memphis Grizzlies,15,94,2,Oklahoma City Thunder,21,12,10,112,2,361,35.36666667,0.147361111,502,29.13333333,0.121388889,232,25.1,0.104583333,343,24.13333333,0.100555556,103,21.46666667,0.089444444,352,38.53333333,0.160555556,533,24.53333333,0.102222222,215,17.7,0.07375,450,12.03333333,0.050138889,523,12,0.05,NA,0,0,NA,0,0,298,33.28333333,0.138680556,448,29.91666667,0.124652778,479,24.96666667,0.104027778,459,24.51666667,0.102152778,25,14.55,0.060625,136,31.33333333,0.130555556,156,22.03333333,0.091805556,34,18.35,0.076458333,73,18.08333333,0.075347222,387,17.2,0.071666667,320,3.65,0.015208333,377,2.116666667,0.008819444
531,06/01/2016,Indiana Pacers,12,95,2,Orlando Magic,22,11,10,86,2,413,35.68333333,0.148680556,379,35.33333333,0.147222222,171,33.65,0.140208333,329,25.56666667,0.106527778,187,23.21666667,0.096736111,441,27.01666667,0.112569444,69,22.43333333,0.093472222,381,12.51666667,0.052152778,175,12.31666667,0.051319444,267,12.26666667,0.051111111,NA,0,0,NA,0,0,522,40.55,0.168970067,164,35.6,0.148343635,500,34.2,0.142509897,394,32.51666667,0.135495521,79,13.93333333,0.058059587,29,23.28333333,0.097020626,354,20.53333333,0.085561497,2,16.43333333,0.068476978,225,8.35,0.034794083,463,7.45,0.031043822,135,7.133333333,0.029724286,NA,0,0
532,06/01/2016,Charlotte Hornets,4,102,2,Phoenix Suns,24,9,11,111,3,404,35.25,0.146875,292,34.41666667,0.143402778,96,33.68333333,0.140347222,238,29.3,0.122083333,359,28.9,0.120416667,167,23.21666667,0.096736111,511,23.18333333,0.096597222,59,14.85,0.061875,473,9.1,0.037916667,237,7.483333333,0.031180556,515,0.616666667,0.002569444,NA,0,0,57,39.66666667,0.165277778,406,31.01666667,0.129236111,443,24.43333333,0.101805556,259,23.95,0.099791667,519,13.96666667,0.058194444,481,36.86666667,0.153611111,132,31.9,0.132916667,376,24.05,0.100208333,11,14.15,0.058958333,NA,0,0,NA,0,0,NA,0,0
533,06/01/2016,Los Angeles Clippers,13,109,4,Portland Trail Blazers,25,11,10,98,2,121,35.93333333,0.14973262,90,35.58333333,0.148274186,197,30.06666667,0.125286478,415,24.2,0.100840336,336,19.1,0.07958886,39,25.13333333,0.104729495,526,23.8,0.099173554,204,21.68333333,0.090353497,407,12.41666667,0.051739704,97,12.06666667,0.05028127,NA,0,0,NA,0,0,109,43.45,0.181029095,15,33.93333333,0.141379071,5,26.2,0.109159086,360,25.7,0.107075898,395,15.66666667,0.065273245,150,23.63333333,0.098465384,364,21.86666667,0.091104784,366,21.53333333,0.089715992,173,17.31666667,0.072147768,496,8,0.033331019,338,2.716666667,0.011318658,NA,0,0
534,06/01/2016,Utah Jazz,29,98,2,San Antonio Spurs,27,12,10,123,2,509,29.86666667,0.124444444,177,28.75,0.119791667,234,23.73333333,0.098888889,428,23.7,0.09875,440,20.66666667,0.086111111,87,24.76666667,0.103194444,508,24.3,0.10125,493,24.08333333,0.100347222,247,21.81666667,0.090902778,507,18.31666667,0.076319444,NA,0,0,NA,0,0,494,25.88333333,0.110463049,120,25,0.106693221,288,23.2,0.099011309,411,23.08333333,0.098513408,113,11.01666667,0.047016146,430,24.91666667,0.106337577,342,22.8,0.097304218,316,19.11666667,0.08158475,47,19.05,0.081300235,262,17.25,0.073618323,50,16.41666667,0.070061882,362,6.583333333,0.028095882
535,06/01/2016,Cleveland Cavaliers,6,121,2,Washington Wizards,30,10,10,115,3,331,39.7,0.16540518,510,35.68333333,0.148670231,198,34.68333333,0.144503854,321,33.88333333,0.141170752,300,28.68333333,0.11950559,188,29.81666667,0.124227484,363,28.25,0.11770016,498,4.516666667,0.018818138,434,4.516666667,0.018818138,216,0.283333333,0.001180474,NA,0,0,NA,0,0,257,40.38333333,0.168263889,218,34.68333333,0.144513889,168,34.25,0.142708333,403,33.33333333,0.138888889,345,30.35,0.126458333,170,20.75,0.086458333,423,16.25,0.067708333,385,11.8,0.049166667,291,10.4,0.043333333,220,7.8,0.0325,NA,0,0,NA,0,0
536,07/01/2016,Boston Celtics,2,92,1,Chicago Bulls,5,9,10,101,2,200,39.1,0.162916667,165,37.23333333,0.155138889,190,32.98333333,0.137430556,290,32.53333333,0.135555556,18,21.76666667,0.090694444,348,29.6,0.123333333,219,25.4,0.105833333,517,9.15,0.038125,260,8.083333333,0.033680556,214,4.15,0.017291667,NA,0,0,NA,0,0,243,38.65,0.161041667,412,34.7,0.144583333,130,34.45,0.143541667,482,27.63333333,0.115138889,392,27.21666667,0.113402778,48,23.5,0.097916667,142,20.18333333,0.084097222,504,20.11666667,0.083819444,307,13.55,0.056458333,NA,0,0,NA,0,0,NA,0,0
537,07/01/2016,Utah Jazz,29,94,1,Houston Rockets,11,9,10,103,3,177,37.86666667,0.157777778,509,33.7,0.140416667,428,23.98333333,0.099930556,440,22.41666667,0.093402778,234,17.16666667,0.071527778,507,25.31666667,0.105486111,508,24.43333333,0.101805556,247,21.4,0.089166667,87,18.65,0.077708333,446,15.06666667,0.062777778,NA,0,0,NA,0,0,210,34.11666667,0.142152778,506,32.4,0.135,485,32.11666667,0.133819444,95,30.33333333,0.126388889,409,27.21666667,0.113402778,380,27.1,0.112916667,226,20.28333333,0.084513889,98,18.36666667,0.076527778,350,18.06666667,0.075277778,NA,0,0,NA,0,0,NA,0,0
538,07/01/2016,Atlanta Hawks,1,126,2,Philadelphia 76ers,23,12,12,98,3,414,24.9,0.107027724,296,24.88333333,0.106956086,6,24.46666667,0.105165126,233,21.73333333,0.093416434,317,20.81666667,0.089476324,374,23.1,0.09929078,488,22.35,0.096067054,127,18.91666667,0.081309549,497,18.71666667,0.080449889,492,14.3,0.061465721,373,9.233333333,0.039687657,282,9.233333333,0.039687657,192,27.33333333,0.117000785,201,26.51666667,0.11350503,203,24.21666667,0.103659842,386,23.9,0.102304345,390,23.85,0.102090319,185,21.86666667,0.093600628,235,21.2,0.09074695,189,16.05,0.06870229,435,14.71666667,0.062994935,437,13.3,0.05693087,293,11.4,0.048797888,480,9.266666667,0.03966612
539,07/01/2016,Los Angeles Lakers,14,115,2,Sacramento Kings,26,10,9,118,2,264,35.21666667,0.146736111,335,32.06666667,0.133611111,309,30.93333333,0.128888889,328,18.1,0.075416667,444,11.88333333,0.049513889,54,36.11666667,0.150486111,279,29.9,0.124583333,105,28.71666667,0.119652778,32,17.06666667,0.071111111,NA,0,0,NA,0,0,NA,0,0,445,35.55,0.148125,421,35.53333333,0.148055556,125,32.18333333,0.134097222,418,24.98333333,0.104097222,42,24.85,0.103541667,346,26.63333333,0.110972222,310,19.56666667,0.081527778,116,17.88333333,0.074513889,206,12.8,0.053333333,461,10.01666667,0.041736111,NA,0,0,NA,0,0
540,08/01/2016,Orlando Magic,22,83,2,Brooklyn Nets,3,10,10,77,2,500,42.91666667,0.178819444,394,36.11666667,0.150486111,522,35.96666667,0.149861111,164,32.63333333,0.135972222,79,20.98333333,0.087430556,2,22.86666667,0.095277778,354,15.36666667,0.064027778,463,12.03333333,0.050138889,225,11.88333333,0.049513889,29,9.233333333,0.038472222,NA,0,0,NA,0,0,248,38.73333333,0.161388889,63,34.53333333,0.143888889,49,30.11666667,0.125486111,464,29.95,0.124791667,489,29.73333333,0.123888889,355,19.7,0.082083333,138,18.05,0.075208333,525,16.56666667,0.069027778,530,13.46666667,0.056111111,491,9.15,0.038125,NA,0,0,NA,0,0
541,08/01/2016,Oklahoma City Thunder,21,117,2,Los Angeles Lakers,14,10,10,113,1,298,39.56666667,0.164861111,448,34.56666667,0.144027778,459,29.91666667,0.124652778,479,22.7,0.094583333,25,15.81666667,0.065902778,73,24.7,0.102916667,156,23,0.095833333,136,21.13333333,0.088055556,34,18.71666667,0.077986111,387,9.883333333,0.041180556,NA,0,0,NA,0,0,264,35.15,0.146458333,335,34.95,0.145625,309,28.46666667,0.118611111,444,22.93333333,0.095555556,328,22.11666667,0.092152778,54,25.06666667,0.104444444,279,23.35,0.097291667,32,22.06666667,0.091944444,344,18.18333333,0.075763889,105,7.716666667,0.032152778,NA,0,0,NA,0,0
542,08/01/2016,Denver Nuggets,8,84,2,Memphis Grizzlies,15,10,11,91,2,112,35.48333333,0.147847222,169,30.51666667,0.127152778,205,30.35,0.126458333,115,25.56666667,0.106527778,391,18.51666667,0.077152778,528,20.63333333,0.085972222,253,19.08333333,0.079513889,285,18.45,0.076875,424,17.65,0.073541667,372,12.75,0.053125,194,11,0.045833333,NA,0,0,352,40.21666667,0.167569444,502,38.16666667,0.159027778,343,37.05,0.154375,232,35.35,0.147291667,361,32.71666667,0.136319444,533,28.15,0.117291667,153,9.533333333,0.039722222,523,9.316666667,0.038819444,215,9.283333333,0.038680556,207,0.216666667,0.000902778,NA,0,0,NA,0,0
543,08/01/2016,Dallas Mavericks,7,95,2,Milwaukee Bucks,17,8,12,96,3,527,38.61666667,0.160902778,137,35.63333333,0.148472222,534,31.93333333,0.133055556,128,24.4,0.101666667,77,21.45,0.089375,431,23.13333333,0.096388889,133,18.98333333,0.079097222,193,18.86666667,0.078611111,229,11.4,0.0475,147,8.233333333,0.034305556,280,3.95,0.016458333,80,3.4,0.014166667,368,41.2,0.171666667,305,39.15,0.163125,174,32.93333333,0.137222222,199,30.06666667,0.125277778,179,27.71666667,0.115486111,398,34.63333333,0.144305556,254,20.28333333,0.084513889,426,14.01666667,0.058402778,NA,0,0,NA,0,0,NA,0,0,NA,0,0
544,08/01/2016,Cleveland Cavaliers,6,125,2,Minnesota Timberwolves,18,12,11,99,2,331,32.23333333,0.134305556,300,30.95,0.128958333,510,29.08333333,0.121180556,321,27,0.1125,198,19.1,0.079583333,188,28.9,0.120416667,498,23.96666667,0.099861111,363,23.63333333,0.098472222,434,15.76666667,0.065694444,216,4.683333333,0.019513889,212,4.683333333,0.019513889,NA,0,0,30,39.48333333,0.164513889,287,35.33333333,0.147222222,436,25.75,0.107291667,484,21.8,0.090833333,299,7.483333333,0.031180556,462,26.2,0.109166667,532,22.25,0.092708333,178,21.15,0.088125,393,15.45,0.064375,301,13.35,0.055625,384,9.9,0.04125,4,1.85,0.007708333
545,08/01/2016,Indiana Pacers,12,91,2,New Orleans Pelicans,19,10,10,86,2,171,35.18333333,0.146597222,379,33.63333333,0.140138889,413,32.06666667,0.133611111,187,24.53333333,0.102222222,329,19.56666667,0.081527778,441,28.45,0.118541667,69,28.33333333,0.118055556,175,14.66666667,0.061111111,267,12.9,0.05375,381,10.66666667,0.044444444,NA,0,0,NA,0,0,518,38.31666667,0.159652778,158,35.58333333,0.148263889,114,26.28333333,0.109513889,399,15.93333333,0.066388889,33,3.35,0.013958333,449,36.6,0.1525,278,35.25,0.146875,14,25.8,0.1075,397,22.78333333,0.094930556,16,0.1,0.000416667,NA,0,0,NA,0,0
546,08/01/2016,Miami Heat,16,103,2,Phoenix Suns,24,10,9,95,2,176,36.41666667,0.151736111,85,35.51666667,0.147986111,148,33.15,0.138125,341,28.76666667,0.119861111,183,18.53333333,0.077222222,172,34,0.141666667,284,22.68333333,0.094513889,516,17.76666667,0.074027778,17,13.16666667,0.054861111,NA,0,0,NA,0,0,NA,0,0,406,40.71666667,0.169652778,132,37.33333333,0.155555556,57,36.55,0.152291667,259,26.45,0.110208333,519,26.06666667,0.108611111,481,19.36666667,0.080694444,376,18.45,0.076875,36,16.01666667,0.066736111,11,12.76666667,0.053194444,356,6.283333333,0.026180556,NA,0,0,NA,0,0
547,08/01/2016,Golden State Warriors,10,128,3,Portland Trail Blazers,25,12,11,108,2,143,33.18333333,0.138263889,308,32.35,0.134791667,58,29.16666667,0.121527778,475,28.83333333,0.120138889,27,17.65,0.073541667,182,22.55,0.093958333,22,19.08333333,0.079513889,465,18.81666667,0.078402778,186,17.01666667,0.070902778,358,14.63333333,0.060972222,166,6.716666667,0.027986111,NA,0,0,109,37.81666667,0.157569444,68,35.81666667,0.149236111,5,20.41666667,0.085069444,360,18,0.075,395,17.45,0.072708333,15,29.91666667,0.124652778,364,22.35,0.093125,366,17.16666667,0.071527778,173,16.03333333,0.066805556,150,15.63333333,0.065138889,408,4.7,0.019583333,496,4.7,0.019583333
548,08/01/2016,New York Knicks,20,99,2,San Antonio Spurs,27,10,10,100,2,38,40.48333333,0.168668842,75,39.21666667,0.163391431,439,34.36666667,0.143184501,315,33.41666667,0.139226443,272,31.81666667,0.132560239,327,22.16666667,0.092354698,239,15.08333333,0.062842858,326,12.55,0.052288036,131,10.01666667,0.041733213,319,0.9,0.00374974,NA,0,0,NA,0,0,288,36.9,0.15375,113,34.51666667,0.143819444,323,34.21666667,0.142569444,503,32.45,0.135208333,494,20.75,0.086458333,342,22.23333333,0.092638889,50,17.9,0.074583333,120,16.2,0.0675,411,15.55,0.064791667,262,9.283333333,0.038680556,NA,0,0,NA,0,0
549,08/01/2016,Toronto Raptors,28,97,2,Washington Wizards,30,10,9,88,2,318,41.15,0.171446427,124,39.6,0.164988542,261,30.01666667,0.12506076,211,21.45,0.089368794,339,19.83333333,0.08263315,410,27.95,0.116450247,100,24.26666667,0.10110409,45,17.98333333,0.074925352,486,17.76666667,0.074022637,NA,0,0,NA,0,0,NA,0,0,257,36.56666667,0.152350531,403,36.43333333,0.151795014,345,35.28333333,0.14700368,168,32.45,0.135198945,218,29.25,0.121866537,423,22.41666667,0.093396292,170,14.98333333,0.06242622,385,12.5,0.052079717,291,10.16666667,0.04235817,144,9.966666667,0.041524894,NA,0,0,NA,0,0
550,09/01/2016,Chicago Bulls,5,105,2,Atlanta Hawks,1,12,11,120,2,243,39.43333333,0.164305556,392,38.28333333,0.159513889,130,35.48333333,0.147847222,412,32.43333333,0.135138889,482,26.11666667,0.108819444,142,24.38333333,0.101597222,504,19.26666667,0.080277778,48,9,0.0375,149,7.683333333,0.032013889,1,4.833333333,0.020138889,72,3.083333333,0.012847222,NA,0,0,6,36.3,0.15125,414,31.96666667,0.133194444,317,31.13333333,0.129722222,296,27.21666667,0.113402778,233,25.48333333,0.106180556,127,21.45,0.089375,374,17.65,0.073541667,497,16.36666667,0.068194444,492,15.36666667,0.064027778,282,11.8,0.049166667,373,2.633333333,0.010972222,467,2.633333333,0.010972222
551,09/01/2016,Brooklyn Nets,3,89,1,Detroit Pistons,9,9,12,103,3,248,33.71666667,0.140486111,63,30.13333333,0.125555556,489,28.7,0.119583333,464,24.21666667,0.100902778,355,14.13333333,0.058888889,138,23.78333333,0.099097222,49,23.71666667,0.098819444,525,20.78333333,0.086597222,530,17.86666667,0.074444444,491,12.4,0.051666667,26,5.783333333,0.024097222,460,4.766666667,0.019861111,474,39.06666667,0.162777778,297,36.7,0.152916667,21,33.08333333,0.137847222,433,32.58333333,0.135763889,162,29.31666667,0.122152778,117,20.23333333,0.084305556,35,18.68333333,0.077847222,55,15.41666667,0.064236111,37,14.91666667,0.062152778,NA,0,0,NA,0,0,NA,0,0
552,09/01/2016,Charlotte Hornets,4,83,3,Los Angeles Clippers,13,10,9,97,3,238,40.83333333,0.170138889,292,38.15,0.158958333,96,33.1,0.137916667,359,30,0.125,404,21,0.0875,237,34.16666667,0.142361111,167,18,0.075,473,14.9,0.062083333,59,9.85,0.041041667,NA,0,0,NA,0,0,NA,0,0,121,35.41666667,0.147569444,90,31.21666667,0.130069444,197,28.53333333,0.118888889,415,19.43333333,0.080972222,336,18,0.075,204,30.71666667,0.127986111,39,24.36666667,0.101527778,526,22.95,0.095625,407,16.78333333,0.069930556,97,12.58333333,0.052430556,NA,0,0,NA,0,0
553,09/01/2016,Washington Wizards,30,105,1,Orlando Magic,22,11,9,99,1,218,38.01666667,0.158402778,257,35.16666667,0.146527778,403,35.01666667,0.145902778,168,33.36666667,0.139027778,345,33.16666667,0.138194444,170,22.1,0.092083333,291,15.41666667,0.064236111,144,14.83333333,0.061805556,423,12.91666667,0.053819444,NA,0,0,NA,0,0,NA,0,0,522,38.71666667,0.161319444,164,36.93333333,0.153888889,500,35.48333333,0.147847222,394,34.65,0.144375,79,18.21666667,0.075902778,2,29.78333333,0.124097222,354,21.83333333,0.090972222,225,12.73333333,0.053055556,463,9.283333333,0.038680556,29,1.75,0.007291667,135,0.616666667,0.002569444,NA,0,0
554,09/01/2016,Toronto Raptors,28,108,1,Philadelphia 76ers,23,11,11,95,2,318,38.66666667,0.161111111,124,37,0.154166667,261,28.86666667,0.120277778,339,17.78333333,0.074097222,211,12.61666667,0.052569444,100,30.98333333,0.129097222,410,29.6,0.123333333,486,23.78333333,0.099097222,45,17.76666667,0.074027778,396,1.866666667,0.007777778,123,1.066666667,0.004444444,NA,0,0,201,33.66666667,0.140277778,192,33.15,0.138125,386,32.95,0.137291667,390,24.06666667,0.100277778,235,22.08333333,0.092013889,185,30.68333333,0.127847222,203,17.06666667,0.071111111,480,14.85,0.061875,74,12.65,0.052708333,189,9.733333333,0.040555556,437,9.1,0.037916667,NA,0,0
555,09/01/2016,Golden State Warriors,10,128,1,Sacramento Kings,26,10,10,116,2,475,37.9,0.157905701,308,34.61666667,0.144226095,143,34.03333333,0.141795709,27,22.56666667,0.094021249,58,19.26666667,0.080272203,22,28.5,0.118741754,182,24.2,0.100826332,166,15.98333333,0.066592598,465,15.68333333,0.065342685,186,7.266666667,0.030275675,NA,0,0,NA,0,0,445,38.9,0.162072078,125,30.35,0.126449552,421,29.28333333,0.122005416,42,27.26666667,0.113603222,418,21.86666667,0.091104784,346,31.9,0.132907437,116,31.48333333,0.131171446,310,12.03333333,0.050135407,529,9.316666667,0.038816749,461,7.616666667,0.031733907,NA,0,0,NA,0,0
556,09/01/2016,Miami Heat,16,83,1,Utah Jazz,29,9,9,98,2,85,35.13333333,0.146388889,341,32.7,0.13625,148,32.6,0.135833333,183,30.78333333,0.128263889,176,27.93333333,0.116388889,172,34.18333333,0.142430556,284,20.35,0.084791667,44,19.98333333,0.083263889,17,6.333333333,0.026388889,NA,0,0,NA,0,0,NA,0,0,177,37.21666667,0.155069444,428,33.15,0.138125,509,32.48333333,0.135347222,87,31.03333333,0.129305556,446,28.48333333,0.118680556,247,23.98333333,0.099930556,234,19.51666667,0.081319444,508,18.61666667,0.077569444,507,15.51666667,0.064652778,NA,0,0,NA,0,0,NA,0,0
557,10/01/2016,Charlotte Hornets,4,92,1,Denver Nuggets,8,10,9,95,2,389,37.83333333,0.157638889,292,36.96666667,0.154027778,96,31.06666667,0.129444444,359,19.96666667,0.083194444,404,18.26666667,0.076111111,237,29.73333333,0.123888889,167,25.65,0.106875,238,23.58333333,0.098263889,473,16.93333333,0.070555556,NA,0,0,NA,0,0,NA,0,0,155,38.83333333,0.161805556,169,35.73333333,0.148888889,112,33.85,0.141041667,115,27.78333333,0.115763889,391,23.13333333,0.096388889,528,29.73333333,0.123888889,424,21.43333333,0.089305556,285,13.9,0.057916667,253,8.266666667,0.034444444,372,7.333333333,0.030555556,NA,0,0,NA,0,0
558,10/01/2016,Indiana Pacers,12,103,2,Houston Rockets,11,9,11,107,3,413,40.45,0.152641509,379,38.8,0.146415094,171,38.75,0.146226415,187,28.56666667,0.107798742,329,18.03333333,0.068050314,441,29.63333333,0.111823899,69,26.98333333,0.101823899,381,12.78333333,0.048238994,175,12.55,0.047358491,267,11.65,0.043962264,250,6.8,0.025660377,NA,0,0,146,42.73333333,0.161257862,210,42.56666667,0.160628931,506,41.63333333,0.157106918,409,38.76666667,0.146289308,95,19.78333333,0.074654088,350,22.73333333,0.085786164,226,19.73333333,0.074465409,485,18.6,0.070188679,98,18.45,0.069622642,NA,0,0,NA,0,0,NA,0,0
559,10/01/2016,New Orleans Pelicans,19,111,2,Los Angeles Clippers,13,10,11,114,1,449,42.86666667,0.161761006,518,40.51666667,0.152893082,158,38.15,0.143962264,114,35.48333333,0.133899371,399,26,0.098113208,278,36.23333333,0.13672956,397,14.78333333,0.055786164,14,14.23333333,0.053710692,16,6.433333333,0.02427673,501,6.15,0.023207547,340,4.15,0.015660377,NA,0,0,121,42.48333333,0.160314465,90,40,0.150943396,197,35.55,0.134150943,336,22.2,0.083773585,415,12.71666667,0.047987421,526,33.88333333,0.127861635,204,31.73333333,0.119748428,39,24.3,0.091698113,407,13,0.049056604,97,9.133333333,0.034465409,NA,0,0,NA,0,0
560,10/01/2016,Utah Jazz,29,86,1,Los Angeles Lakers,14,10,10,74,2,177,32.98333333,0.137430556,440,31.88333333,0.132847222,446,29.76666667,0.124027778,428,26.46666667,0.110277778,509,26.06666667,0.108611111,87,22.06666667,0.091944444,507,21.93333333,0.091388889,508,21.3,0.08875,234,17.7,0.07375,247,9.833333333,0.040972222,NA,0,0,NA,0,0,264,37.75,0.157291667,328,36.91666667,0.153819444,335,32.45,0.135208333,32,27.83333333,0.115972222,444,24.51666667,0.102152778,279,26.8,0.111666667,388,19.58333333,0.081597222,365,14,0.058333333,344,13.03333333,0.054305556,438,7.116666667,0.029652778,NA,0,0,NA,0,0
561,10/01/2016,Boston Celtics,2,98,3,Memphis Grizzlies,15,9,9,101,2,40,37.95,0.158125,190,32,0.133333333,18,31.56666667,0.131527778,200,30.41666667,0.126736111,290,21.96666667,0.091527778,219,25.78333333,0.107430556,348,23.73333333,0.098888889,165,20.98333333,0.087430556,118,15.6,0.065,NA,0,0,NA,0,0,NA,0,0,343,36.26666667,0.151100618,352,32.58333333,0.135754461,502,31.9,0.132907437,232,31.33333333,0.13054649,361,30.05,0.125199639,533,38.05,0.158530658,523,19.95,0.083119228,215,15.38333333,0.064092771,153,4.5,0.018748698,NA,0,0,NA,0,0,NA,0,0
562,10/01/2016,Dallas Mavericks,7,93,2,Minnesota Timberwolves,18,12,10,87,2,527,33.08333333,0.137847222,534,32.06666667,0.133611111,137,31.7,0.132083333,77,29.6,0.123333333,128,29.2,0.121666667,133,18.95,0.078958333,431,18.45,0.076875,193,17.46666667,0.072777778,229,15.93333333,0.066388889,147,13.55,0.056458333,NA,0,0,NA,0,0,30,36,0.153933865,436,33.5,0.143244014,287,25.08333333,0.107254846,484,20.38333333,0.087157925,299,7.433333333,0.031784493,462,27.61666667,0.118087229,178,18.81666667,0.080458951,4,16.33333333,0.069840365,393,15.31666667,0.065493158,384,13.01666667,0.055658495,301,12,0.051311288,532,8.366666667,0.035775371
563,10/01/2016,Milwaukee Bucks,17,88,2,New York Knicks,20,10,11,100,2,305,38.18333333,0.159086175,174,35.63333333,0.148461912,179,33.33333333,0.138879244,199,32,0.133324075,368,22.45,0.093535171,426,29.43333333,0.122630373,514,16.3,0.067911951,258,15.26666667,0.063606694,254,8.783333333,0.036594681,375,5.883333333,0.024512187,110,2.75,0.011457538,NA,0,0,75,36.73333333,0.153055556,38,30.91666667,0.128819444,315,30.1,0.125416667,272,29.1,0.12125,439,27.33333333,0.113888889,131,24,0.1,326,22.35,0.093125,327,21.15,0.088125,239,16.23333333,0.067638889,319,2.083333333,0.008680556,NA,0,0,NA,0,0
564,10/01/2016,Cleveland Cavaliers,6,95,2,Philadelphia 76ers,23,10,10,85,1,510,37.4,0.155833333,300,37.08333333,0.154513889,331,37,0.154166667,198,33.88333333,0.141180556,321,30.81666667,0.128402778,363,24.81666667,0.103402778,188,16.73333333,0.069722222,434,12.61666667,0.052569444,498,8.9,0.037083333,216,0.75,0.003125,NA,0,0,NA,0,0,192,38.18333333,0.159097222,386,34.58333333,0.144097222,201,32.48333333,0.135347222,235,30.13333333,0.125555556,390,22.28333333,0.092847222,437,32.26666667,0.134444444,185,25.71666667,0.107152778,480,9.816666667,0.040902778,74,9,0.0375,203,5.533333333,0.023055556,NA,0,0,NA,0,0
565,10/01/2016,Oklahoma City Thunder,21,110,2,Portland Trail Blazers,25,10,11,115,2,298,39.61666667,0.165069444,448,38.21666667,0.159236111,459,35.81666667,0.149236111,479,34.5,0.14375,25,31.16666667,0.129861111,136,21.61666667,0.090069444,156,12.83333333,0.053472222,73,9.766666667,0.040694444,34,9.35,0.038958333,387,4.833333333,0.020138889,320,2.283333333,0.009513889,NA,0,0,109,37.46666667,0.156111111,68,36.41666667,0.151736111,5,35.48333333,0.147847222,360,31.41666667,0.130902778,395,13.9,0.057916667,150,21.78333333,0.090763889,15,21.75,0.090625,364,19.91666667,0.082986111,366,13.16666667,0.054861111,173,8.7,0.03625,NA,0,0,NA,0,0
566,11/01/2016,San Antonio Spurs,27,106,3,Brooklyn Nets,3,12,12,79,2,288,29.55,0.127014829,323,27.98333333,0.120280822,503,24.66666667,0.106024787,494,21.65,0.093058242,113,19.76666667,0.084963106,50,18.41666667,0.079160398,342,18.18333333,0.078157461,316,17.23333333,0.074074074,411,15.98333333,0.068701196,120,14.55,0.062540297,47,13.4,0.057597249,262,11.26666667,0.048427538,63,31.88333333,0.132847222,525,29.41666667,0.122569444,489,28.05,0.116875,248,28.01666667,0.116736111,138,24.08333333,0.100347222,464,23.91666667,0.099652778,49,21.25,0.088541667,26,15.26666667,0.063611111,491,13.08333333,0.054513889,355,12.63333333,0.052638889,530,7.716666667,0.032152778,460,4.683333333,0.019513889
567,11/01/2016,Washington Wizards,30,114,2,Chicago Bulls,5,12,11,100,2,257,34.73333333,0.144722222,403,31.66666667,0.131944444,168,30.16666667,0.125694444,218,29.83333333,0.124305556,385,19.58333333,0.081597222,144,26.78333333,0.111597222,423,24.43333333,0.101805556,170,14.98333333,0.062430556,291,13.25,0.055208333,122,13.03333333,0.054305556,220,1.533333333,0.006388889,NA,0,0,243,38.11666667,0.158808416,130,31.05,0.129366016,392,28.76666667,0.119852788,412,28.5,0.118741754,482,18.58333333,0.077425179,504,20.51666667,0.085480175,142,19.93333333,0.083049788,244,18.81666667,0.078397334,1,15.7,0.065412124,48,10.73333333,0.044719117,149,4.7,0.019581973,72,4.6,0.019165336
