"Game.ID","Date","Away.Team","Away.Team.ID","A.Score","away_week","DaysofRest.Away.Team","A_Streak","Home.Team","H.Team.ID","No.of.Players.H","No.of.Players.A","H.Score","home_week","DaysofRest.Home.Team","H_Streak"
907,"02/03/2016","Utah Jazz",29,94,60,2,"L 3","Toronto Raptors",28,12,11,104,59,3,"L 1"
908,"03/03/2016","Sacramento Kings",26,104,60,1,"L 4","Dallas Mavericks",7,10,10,101,62,2,"W 3"
909,"03/03/2016","Oklahoma City Thunder",21,106,62,1,"L 1","Golden State Warriors",10,9,12,121,60,2,"W 6"
910,"03/03/2016","Phoenix Suns",24,92,61,2,"L 1","Miami Heat",16,11,11,108,61,2,"W 2"
911,"03/03/2016","San Antonio Spurs",27,94,61,1,"W 6","New Orleans Pelicans",19,11,11,86,60,1,"L 2"
912,"04/03/2016","New York Knicks",20,104,63,3,"L 2","Boston Celtics",2,10,10,105,63,2,"W 4"
913,"04/03/2016","Indiana Pacers",12,101,62,2,"W 1","Charlotte Hornets",4,9,10,108,61,2,"W 2"
914,"04/03/2016","Washington Wizards",30,83,61,2,"W 4","Cleveland Cavaliers",6,12,12,108,60,4,"W 1"
915,"04/03/2016","Brooklyn Nets",3,121,62,3,"L 2","Denver Nuggets",8,10,12,120,62,2,"W 1"
916,"04/03/2016","Atlanta Hawks",1,106,62,3,"L 1","Los Angeles Lakers",14,12,12,77,63,2,"L 1"
917,"04/03/2016","Utah Jazz",29,88,61,2,"L 4","Memphis Grizzlies",15,11,12,94,61,2,"W 2"
918,"04/03/2016","Minnesota Timberwolves",18,101,62,2,"L 2","Milwaukee Bucks",17,11,11,116,62,2,"L 1"
919,"04/03/2016","Phoenix Suns",24,102,62,1,"L 2","Orlando Magic",22,9,12,84,61,2,"W 1"
920,"04/03/2016","Miami Heat",16,112,62,1,"W 3","Philadelphia 76ers",23,10,10,102,62,2,"L 10"
921,"04/03/2016","Portland Trail Blazers",25,115,63,2,"L 1","Toronto Raptors",28,11,11,117,60,2,"W 1"
922,"05/03/2016","Houston Rockets",11,100,62,3,"W 1","Chicago Bulls",5,11,11,108,61,3,"L 4"
923,"05/03/2016","Boston Celtics",2,103,64,1,"W 5","Cleveland Cavaliers",6,12,12,120,61,1,"W 2"
924,"05/03/2016","Atlanta Hawks",1,107,63,1,"W 1","Los Angeles Clippers",13,10,11,97,61,3,"W 3"
925,"05/03/2016","Brooklyn Nets",3,118,63,1,"W 1","Minnesota Timberwolves",18,10,12,132,63,1,"L 3"
926,"05/03/2016","Utah Jazz",29,106,62,1,"L 5","New Orleans Pelicans",19,10,12,94,61,2,"L 3"
927,"05/03/2016","Detroit Pistons",9,89,62,3,"L 1","New York Knicks",20,10,11,102,64,1,"L 3"
928,"05/03/2016","Sacramento Kings",26,94,61,2,"W 1","San Antonio Spurs",27,9,12,104,62,2,"W 7"
929,"05/03/2016","Indiana Pacers",12,100,63,1,"L 1","Washington Wizards",30,9,11,99,62,1,"L 1"
930,"06/03/2016","Dallas Mavericks",7,114,63,3,"L 1","Denver Nuggets",8,11,12,116,63,2,"L 1"
931,"06/03/2016","Portland Trail Blazers",25,103,64,2,"L 2","Detroit Pistons",9,12,12,123,63,1,"L 2"
932,"06/03/2016","Golden State Warriors",10,95,61,3,"W 7","Los Angeles Lakers",14,12,11,112,64,2,"L 2"
933,"06/03/2016","Phoenix Suns",24,109,63,2,"W 1","Memphis Grizzlies",15,10,12,100,62,2,"W 3"
934,"06/03/2016","Philadelphia 76ers",23,98,63,2,"L 11","Miami Heat",16,9,10,103,63,2,"W 4"
935,"06/03/2016","Oklahoma City Thunder",21,104,63,3,"L 2","Milwaukee Bucks",17,10,10,96,63,2,"W 1"
936,"06/03/2016","Houston Rockets",11,113,63,1,"L 1","Toronto Raptors",28,9,11,107,61,2,"W 2"
937,"07/03/2016","Minnesota Timberwolves",18,103,64,2,"W 1","Charlotte Hornets",4,11,10,108,62,3,"W 3"
938,"07/03/2016","Milwaukee Bucks",17,90,64,1,"L 1","Chicago Bulls",5,8,11,100,62,2,"W 1"
939,"07/03/2016","Memphis Grizzlies",15,106,63,1,"L 1","Cleveland Cavaliers",6,8,11,103,62,2,"W 3"
940,"07/03/2016","Los Angeles Clippers",13,109,62,2,"L 1","Dallas Mavericks",7,11,12,90,64,1,"L 2"
941,"07/03/2016","Orlando Magic",22,113,62,3,"L 1","Golden State Warriors",10,10,12,119,62,1,"L 1"
942,"07/03/2016","San Antonio Spurs",27,91,63,2,"W 8","Indiana Pacers",12,10,10,99,64,2,"W 1"
943,"07/03/2016","Sacramento Kings",26,112,62,2,"L 1","New Orleans Pelicans",19,10,10,115,62,2,"L 4"
944,"08/03/2016","New York Knicks",20,94,65,3,"W 1","Denver Nuggets",8,10,12,110,64,2,"W 1"
945,"08/03/2016","Orlando Magic",22,98,63,1,"L 2","Los Angeles Lakers",14,12,11,107,65,2,"W 1"
946,"08/03/2016","San Antonio Spurs",27,116,64,1,"L 1","Minnesota Timberwolves",18,12,11,91,65,1,"L 1"
947,"08/03/2016","Washington Wizards",30,109,63,3,"L 2","Portland Trail Blazers",25,10,11,116,65,2,"L 3"
948,"08/03/2016","Brooklyn Nets",3,99,64,3,"L 1","Toronto Raptors",28,10,10,104,62,2,"L 1"
949,"08/03/2016","Atlanta Hawks",1,91,64,3,"W 2","Utah Jazz",29,10,11,84,63,3,"W 1"
950,"09/03/2016","Memphis Grizzlies",15,96,64,2,"W 1","Boston Celtics",2,9,12,116,65,4,"L 1"
951,"09/03/2016","New Orleans Pelicans",19,113,63,2,"W 1","Charlotte Hornets",4,9,10,122,63,2,"W 4"
952,"09/03/2016","Detroit Pistons",9,102,64,3,"W 1","Dallas Mavericks",7,8,11,96,65,2,"L 3"
953,"09/03/2016","Utah Jazz",29,94,64,1,"L 1","Golden State Warriors",10,11,12,115,63,2,"W 1"
954,"09/03/2016","Miami Heat",16,108,64,3,"W 5","Milwaukee Bucks",17,8,10,114,65,2,"L 2"
955,"09/03/2016","Los Angeles Clippers",13,108,63,2,"W 1","Oklahoma City Thunder",21,11,12,120,64,3,"W 1"
956,"09/03/2016","Houston Rockets",11,118,64,3,"W 1","Philadelphia 76ers",23,11,11,104,64,3,"L 12"
957,"09/03/2016","New York Knicks",20,128,66,1,"L 1","Phoenix Suns",24,11,12,97,64,3,"W 2"
958,"09/03/2016","Cleveland Cavaliers",6,120,63,2,"L 1","Sacramento Kings",26,9,11,111,63,2,"L 2"
959,"10/03/2016","Phoenix Suns",24,98,65,1,"L 1","Denver Nuggets",8,10,12,116,65,2,"W 2"
960,"10/03/2016","Cleveland Cavaliers",6,120,64,1,"W 1","Los Angeles Lakers",14,11,11,108,66,2,"W 2"
961,"10/03/2016","Chicago Bulls",5,101,63,3,"W 2","San Antonio Spurs",27,9,12,109,65,2,"W 1"
962,"10/03/2016","Atlanta Hawks",1,96,65,2,"W 3","Toronto Raptors",28,10,10,104,63,2,"W 1"
963,"11/03/2016","Houston Rockets",11,102,65,2,"W 2","Boston Celtics",2,10,12,98,66,2,"W 1"
964,"11/03/2016","Detroit Pistons",9,103,65,2,"W 2","Charlotte Hornets",4,11,12,118,64,2,"W 5"
965,"11/03/2016","Miami Heat",16,118,65,2,"L 1","Chicago Bulls",5,11,12,96,64,1,"L 1"
966,"11/03/2016","Portland Trail Blazers",25,112,66,3,"W 1","Golden State Warriors",10,12,12,128,64,2,"W 2"
967,"11/03/2016","New York Knicks",20,94,67,2,"W 1","Los Angeles Clippers",13,9,10,101,64,2,"L 1"
968,"11/03/2016","New Orleans Pelicans",19,114,64,2,"L 1","Memphis Grizzlies",15,9,10,121,65,2,"L 1"
969,"11/03/2016","Minnesota Timberwolves",18,99,66,3,"L 2","Oklahoma City Thunder",21,11,11,96,65,2,"W 2"
970,"11/03/2016","Brooklyn Nets",3,89,65,3,"L 2","Philadelphia 76ers",23,10,12,95,65,2,"L 13"
971,"11/03/2016","Orlando Magic",22,107,64,3,"L 3","Sacramento Kings",26,9,12,100,64,2,"L 3"
972,"11/03/2016","Washington Wizards",30,93,64,3,"L 3","Utah Jazz",29,12,12,114,65,2,"L 2"
973,"12/03/2016","Memphis Grizzlies",15,83,66,1,"W 1","Atlanta Hawks",1,10,12,95,66,2,"L 1"
974,"12/03/2016","Houston Rockets",11,109,66,1,"W 3","Charlotte Hornets",4,12,12,125,65,1,"W 6"
975,"12/03/2016","Indiana Pacers",12,112,65,5,"W 2","Dallas Mavericks",7,10,10,105,66,3,"L 4"
976,"12/03/2016","Washington Wizards",30,100,65,1,"L 4","Denver Nuggets",8,12,12,116,66,2,"W 3"
977,"12/03/2016","Phoenix Suns",24,116,66,2,"L 2","Golden State Warriors",10,11,12,123,65,1,"W 3"
978,"12/03/2016","New Orleans Pelicans",19,92,65,1,"L 2","Milwaukee Bucks",17,10,11,103,66,3,"W 1"
979,"12/03/2016","Detroit Pistons",9,125,66,1,"L 1","Philadelphia 76ers",23,10,11,111,66,1,"W 1"
980,"12/03/2016","Orlando Magic",22,84,65,1,"W 1","Portland Trail Blazers",25,11,12,121,67,1,"L 1"
981,"12/03/2016","Oklahoma City Thunder",21,85,66,1,"L 1","San Antonio Spurs",27,10,12,93,66,2,"W 2"
982,"12/03/2016","Miami Heat",16,104,66,1,"W 1","Toronto Raptors",28,8,10,112,64,2,"W 2"
983,"13/03/2016","Indiana Pacers",12,75,66,1,"W 3","Atlanta Hawks",1,12,12,104,67,1,"W 1"
984,"13/03/2016","Milwaukee Bucks",17,109,67,1,"W 2","Brooklyn Nets",3,10,12,100,66,2,"L 3"
985,"13/03/2016","Cleveland Cavaliers",6,114,65,3,"W 2","Los Angeles Clippers",13,12,11,90,65,2,"W 1"
986,"13/03/2016","New York Knicks",20,90,68,2,"L 1","Los Angeles Lakers",14,9,12,87,67,3,"L 1"
987,"13/03/2016","Utah Jazz",29,108,66,2,"W 1","Sacramento Kings",26,11,11,99,65,2,"L 4"
988,"14/03/2016","Dallas Mavericks",7,107,67,2,"L 5","Charlotte Hornets",4,10,10,96,66,2,"W 7"
989,"14/03/2016","New Orleans Pelicans",19,107,66,2,"L 3","Golden State Warriors",10,9,12,125,66,2,"W 4"
990,"14/03/2016","Memphis Grizzlies",15,81,67,2,"L 1","Houston Rockets",11,9,12,130,67,2,"L 1"
991,"14/03/2016","Denver Nuggets",8,119,67,2,"W 4","Miami Heat",16,10,10,124,67,2,"L 1"
992,"14/03/2016","Portland Trail Blazers",25,94,68,2,"W 1","Oklahoma City Thunder",21,12,12,128,67,2,"L 2"
993,"14/03/2016","Minnesota Timberwolves",18,104,67,3,"W 1","Phoenix Suns",24,10,11,107,67,2,"L 3"
994,"14/03/2016","Chicago Bulls",5,109,65,3,"L 2","Toronto Raptors",28,10,12,107,65,2,"W 3"
995,"14/03/2016","Cleveland Cavaliers",6,85,66,1,"W 3","Utah Jazz",29,11,11,94,67,1,"W 2"
996,"14/03/2016","Detroit Pistons",9,81,67,2,"W 1","Washington Wizards",30,12,12,124,66,2,"L 5"
997,"15/03/2016","Philadelphia 76ers",23,114,67,3,"L 1","Brooklyn Nets",3,10,12,131,67,2,"L 4"
998,"15/03/2016","Boston Celtics",2,98,67,4,"L 1","Indiana Pacers",12,10,11,103,67,2,"L 1"
999,"15/03/2016","Sacramento Kings",26,106,66,2,"L 5","Los Angeles Lakers",14,10,12,98,68,2,"L 2"
1000,"15/03/2016","Toronto Raptors",28,107,66,1,"L 1","Milwaukee Bucks",17,11,12,89,68,2,"W 3"
1001,"15/03/2016","Denver Nuggets",8,110,68,1,"L 1","Orlando Magic",22,10,10,116,66,3,"L 1"
1002,"15/03/2016","Los Angeles Clippers",13,87,66,2,"L 1","San Antonio Spurs",27,10,12,108,67,3,"W 3"
1003,"16/03/2016","Oklahoma City Thunder",21,130,68,2,"W 1","Boston Celtics",2,12,12,109,68,1,"L 2"
1004,"16/03/2016","Orlando Magic",22,99,67,1,"W 1","Charlotte Hornets",4,10,10,107,67,2,"L 1"
1005,"16/03/2016","Dallas Mavericks",7,98,68,2,"W 1","Cleveland Cavaliers",6,11,9,99,67,2,"L 1"
1006,"16/03/2016","Atlanta Hawks",1,118,68,3,"W 2","Detroit Pistons",9,10,10,114,68,2,"L 1"
1007,"16/03/2016","New York Knicks",20,85,69,3,"W 1","Golden State Warriors",10,12,12,121,67,2,"W 5"
1008,"16/03/2016","Los Angeles Clippers",13,122,67,1,"L 2","Houston Rockets",11,10,12,106,68,2,"W 1"
1009,"16/03/2016","Minnesota Timberwolves",18,114,68,2,"L 1","Memphis Grizzlies",15,9,10,108,68,2,"L 2"
1010,"16/03/2016","New Orleans Pelicans",19,123,67,2,"L 4","Sacramento Kings",26,11,11,108,67,1,"W 1"
1011,"16/03/2016","Chicago Bulls",5,96,66,2,"W 1","Washington Wizards",30,12,12,117,67,2,"W 1"
1012,"17/03/2016","Denver Nuggets",8,98,69,2,"L 2","Atlanta Hawks",1,10,12,116,69,1,"W 3"
1013,"17/03/2016","Brooklyn Nets",3,102,68,2,"W 1","Chicago Bulls",5,10,12,118,67,1,"L 1"
1014,"17/03/2016","Toronto Raptors",28,101,67,2,"W 1","Indiana Pacers",12,9,12,94,68,2,"W 1"
1015,"17/03/2016","Charlotte Hornets",4,109,68,1,"W 1","Miami Heat",16,10,9,106,68,3,"W 1"
1016,"17/03/2016","Memphis Grizzlies",15,86,69,1,"L 3","Milwaukee Bucks",17,10,12,96,69,2,"L 1"
1017,"17/03/2016","Washington Wizards",30,99,68,1,"W 2","Philadelphia 76ers",23,9,11,94,68,2,"L 2"
1018,"17/03/2016","Portland Trail Blazers",25,110,69,3,"L 1","San Antonio Spurs",27,11,12,118,68,2,"W 4"
1019,"17/03/2016","Phoenix Suns",24,69,68,3,"W 1","Utah Jazz",29,12,12,103,68,3,"W 3"
1020,"18/03/2016","Golden State Warriors",10,130,68,2,"W 6","Dallas Mavericks",7,12,12,112,69,2,"L 1"
1021,"18/03/2016","Sacramento Kings",26,108,68,2,"L 1","Detroit Pistons",9,10,10,115,69,2,"L 2"
1022,"18/03/2016","Minnesota Timberwolves",18,111,69,2,"W 1","Houston Rockets",11,10,11,116,69,2,"L 1"
1023,"18/03/2016","Phoenix Suns",24,95,69,1,"L 1","Los Angeles Lakers",14,10,12,90,69,3,"L 3"
1024,"18/03/2016","Portland Trail Blazers",25,117,70,1,"L 2","New Orleans Pelicans",19,10,11,112,68,2,"W 1"
1025,"18/03/2016","Cleveland Cavaliers",6,109,68,2,"W 1","Orlando Magic",22,10,11,103,68,2,"L 1"
1026,"18/03/2016","Oklahoma City Thunder",21,111,69,2,"W 2","Philadelphia 76ers",23,11,11,97,69,1,"L 3"
1027,"18/03/2016","Boston Celtics",2,91,69,2,"L 3","Toronto Raptors",28,12,12,105,68,1,"W 2"
1028,"19/03/2016","Houston Rockets",11,97,70,1,"W 1","Atlanta Hawks",1,11,12,109,70,2,"W 4"
1029,"19/03/2016","Denver Nuggets",8,101,70,2,"L 3","Charlotte Hornets",4,10,10,93,69,2,"W 2"
1030,"19/03/2016","Utah Jazz",29,85,69,2,"W 4","Chicago Bulls",5,10,11,92,68,2,"W 1"
1031,"19/03/2016","Brooklyn Nets",3,103,69,2,"L 1","Detroit Pistons",9,10,11,115,70,1,"W 1"
1032,"19/03/2016","Oklahoma City Thunder",21,115,70,1,"W 3","Indiana Pacers",12,10,11,111,69,2,"L 1"
1033,"19/03/2016","Los Angeles Clippers",13,102,68,3,"W 1","Memphis Grizzlies",15,12,12,113,70,2,"L 4"
1034,"19/03/2016","Cleveland Cavaliers",6,101,69,1,"W 2","Miami Heat",16,12,12,122,69,2,"L 1"
1035,"19/03/2016","Golden State Warriors",10,79,69,1,"W 7","San Antonio Spurs",27,11,12,87,69,2,"W 5"
1036,"19/03/2016","New York Knicks",20,89,70,3,"L 1","Washington Wizards",30,10,11,99,69,2,"W 3"
1037,"20/03/2016","Portland Trail Blazers",25,120,71,2,"W 1","Dallas Mavericks",7,10,12,132,70,2,"L 2"
1038,"20/03/2016","Utah Jazz",29,94,70,1,"L 1","Milwaukee Bucks",17,10,12,85,70,3,"W 1"
1039,"20/03/2016","Los Angeles Clippers",13,105,69,1,"L 1","New Orleans Pelicans",19,10,10,109,69,2,"L 1"
1040,"20/03/2016","Sacramento Kings",26,88,69,2,"L 2","New York Knicks",20,9,12,80,71,1,"L 2"
1041,"20/03/2016","Boston Celtics",2,120,70,2,"L 4","Philadelphia 76ers",23,10,11,105,70,2,"L 4"
1042,"20/03/2016","Orlando Magic",22,100,69,2,"L 2","Toronto Raptors",28,11,9,105,69,2,"W 3"
1043,"21/03/2016","Washington Wizards",30,117,70,2,"W 4","Atlanta Hawks",1,10,12,102,71,2,"W 5"
1044,"21/03/2016","Orlando Magic",22,96,70,1,"L 3","Boston Celtics",2,11,10,107,71,1,"W 1"
1045,"21/03/2016","San Antonio Spurs",27,88,70,2,"W 6","Charlotte Hornets",4,11,10,91,70,2,"L 1"
1046,"21/03/2016","Sacramento Kings",26,102,70,1,"W 1","Chicago Bulls",5,11,11,109,69,2,"W 2"
1047,"21/03/2016","Denver Nuggets",8,91,71,2,"W 1","Cleveland Cavaliers",6,11,12,124,70,2,"L 1"
1048,"21/03/2016","Milwaukee Bucks",17,91,71,1,"L 1","Detroit Pistons",9,10,10,92,71,2,"W 2"
1049,"21/03/2016","Philadelphia 76ers",23,75,71,1,"L 5","Indiana Pacers",12,10,12,91,70,2,"L 2"
1050,"21/03/2016","Golden State Warriors",10,109,70,2,"L 1","Minnesota Timberwolves",18,11,10,104,70,3,"L 1"
1051,"21/03/2016","Memphis Grizzlies",15,103,71,2,"W 1","Phoenix Suns",24,11,11,97,70,3,"W 1"
1052,"22/03/2016","Charlotte Hornets",4,105,71,1,"W 1","Brooklyn Nets",3,9,12,100,70,3,"L 2"
1053,"22/03/2016","Memphis Grizzlies",15,100,72,1,"W 2","Los Angeles Lakers",14,12,11,107,70,4,"L 4"
1054,"22/03/2016","Miami Heat",16,113,70,3,"W 1","New Orleans Pelicans",19,10,10,99,70,2,"W 1"
1055,"22/03/2016","Houston Rockets",11,107,71,3,"L 1","Oklahoma City Thunder",21,10,11,111,71,3,"W 4"
1056,"23/03/2016","Toronto Raptors",28,79,70,3,"W 4","Boston Celtics",2,10,11,91,72,2,"W 2"
1057,"23/03/2016","New York Knicks",20,115,72,3,"L 3","Chicago Bulls",5,10,11,107,70,2,"W 3"
1058,"23/03/2016","Milwaukee Bucks",17,104,72,2,"L 2","Cleveland Cavaliers",6,11,11,113,71,2,"W 1"
1059,"23/03/2016","Philadelphia 76ers",23,103,72,2,"L 6","Denver Nuggets",8,11,11,104,72,2,"L 1"
1060,"23/03/2016","Orlando Magic",22,102,71,2,"L 4","Detroit Pistons",9,12,10,118,72,2,"W 3"
1061,"23/03/2016","Los Angeles Clippers",13,98,70,3,"L 2","Golden State Warriors",10,12,11,114,71,2,"W 1"
1062,"23/03/2016","Utah Jazz",29,89,71,3,"W 1","Houston Rockets",11,10,11,87,72,1,"L 2"
1063,"23/03/2016","Sacramento Kings",26,104,71,2,"L 1","Minnesota Timberwolves",18,9,11,113,71,2,"L 2"
1064,"23/03/2016","Los Angeles Lakers",14,107,71,1,"W 1","Phoenix Suns",24,10,10,119,71,2,"L 1"
1065,"23/03/2016","Dallas Mavericks",7,103,71,3,"W 1","Portland Trail Blazers",25,10,11,109,72,3,"L 1"
1066,"23/03/2016","Miami Heat",16,88,71,1,"W 2","San Antonio Spurs",27,9,12,112,71,2,"L 1"
1067,"23/03/2016","Atlanta Hawks",1,122,72,2,"L 1","Washington Wizards",30,12,12,101,71,2,"W 5"
1068,"24/03/2016","Cleveland Cavaliers",6,95,72,1,"W 2","Brooklyn Nets",3,11,12,104,71,2,"L 3"
1069,"24/03/2016","New Orleans Pelicans",19,84,71,2,"L 1","Indiana Pacers",12,8,12,92,71,3,"W 1"
1070,"24/03/2016","Portland Trail Blazers",25,94,73,1,"W 1","Los Angeles Clippers",13,11,12,96,71,1,"L 3"
1071,"24/03/2016","Chicago Bulls",5,94,71,1,"L 1","New York Knicks",20,10,11,106,73,1,"W 1"
1072,"24/03/2016","Utah Jazz",29,91,72,1,"W 2","Oklahoma City Thunder",21,12,12,113,72,2,"W 5"
1073,"25/03/2016","Milwaukee Bucks",17,90,73,2,"L 3","Atlanta Hawks",1,9,11,101,73,2,"W 1"
1074,"25/03/2016","Charlotte Hornets",4,105,72,3,"W 2","Detroit Pistons",9,12,11,112,73,2,"W 4"
1075,"25/03/2016","Dallas Mavericks",7,120,72,2,"L 1","Golden State Warriors",10,9,12,128,72,2,"W 2"
1076,"25/03/2016","Toronto Raptors",28,109,71,2,"L 1","Houston Rockets",11,9,10,112,73,2,"L 3"
1077,"25/03/2016","Denver Nuggets",8,116,73,2,"W 1","Los Angeles Lakers",14,10,11,105,72,2,"L 1"
1078,"25/03/2016","Orlando Magic",22,97,72,2,"L 5","Miami Heat",16,11,12,108,72,2,"L 1"
1079,"25/03/2016","Phoenix Suns",24,94,72,2,"W 1","Sacramento Kings",26,10,11,116,72,2,"L 2"
1080,"25/03/2016","Memphis Grizzlies",15,104,73,3,"L 1","San Antonio Spurs",27,11,12,110,72,2,"W 1"
1081,"25/03/2016","Minnesota Timberwolves",18,132,72,2,"W 1","Washington Wizards",30,10,11,129,72,2,"L 1"
1082,"26/03/2016","Indiana Pacers",12,110,72,2,"W 2","Brooklyn Nets",3,11,12,120,72,2,"W 1"
1083,"26/03/2016","Atlanta Hawks",1,112,74,1,"W 2","Detroit Pistons",9,10,11,95,74,1,"W 5"
1084,"26/03/2016","Charlotte Hornets",4,115,73,1,"L 1","Milwaukee Bucks",17,12,12,91,74,1,"L 4"
1085,"26/03/2016","Utah Jazz",29,93,73,2,"L 1","Minnesota Timberwolves",18,10,11,84,73,1,"W 2"
1086,"26/03/2016","Toronto Raptors",28,115,72,1,"L 2","New Orleans Pelicans",19,12,10,91,72,2,"L 2"
1087,"26/03/2016","Cleveland Cavaliers",6,107,73,2,"L 1","New York Knicks",20,12,12,93,74,2,"W 2"
1088,"26/03/2016","San Antonio Spurs",27,92,73,1,"W 2","Oklahoma City Thunder",21,10,11,111,73,2,"W 6"
1089,"26/03/2016","Chicago Bulls",5,89,72,2,"L 2","Orlando Magic",22,12,12,111,73,1,"L 6"
1090,"26/03/2016","Boston Celtics",2,102,73,3,"W 3","Phoenix Suns",24,9,10,99,73,1,"L 1"
1091,"26/03/2016","Philadelphia 76ers",23,105,73,3,"L 7","Portland Trail Blazers",25,12,11,108,74,2,"L 1"
1092,"27/03/2016","Philadelphia 76ers",23,105,74,1,"L 8","Golden State Warriors",10,11,11,117,73,2,"W 3"
1093,"27/03/2016","Houston Rockets",11,101,74,2,"W 1","Indiana Pacers",12,10,12,104,73,1,"L 1"
1094,"27/03/2016","Denver Nuggets",8,90,74,2,"W 2","Los Angeles Clippers",13,10,12,105,72,3,"W 1"
1095,"27/03/2016","Washington Wizards",30,101,73,2,"L 2","Los Angeles Lakers",14,12,12,88,73,2,"L 2"
1096,"27/03/2016","Dallas Mavericks",7,111,73,2,"L 2","Sacramento Kings",26,12,12,133,73,2,"W 1"
1097,"28/03/2016","Atlanta Hawks",1,102,75,2,"W 3","Chicago Bulls",5,10,11,100,73,2,"L 3"
1098,"28/03/2016","Dallas Mavericks",7,97,74,1,"L 3","Denver Nuggets",8,9,12,88,75,1,"L 1"
1099,"28/03/2016","Boston Celtics",2,90,74,2,"W 4","Los Angeles Clippers",13,12,12,114,73,1,"W 2"
1100,"28/03/2016","San Antonio Spurs",27,101,74,2,"L 1","Memphis Grizzlies",15,10,12,87,74,3,"L 2"
1101,"28/03/2016","Brooklyn Nets",3,99,73,2,"W 2","Miami Heat",16,11,10,110,73,3,"W 1"
1102,"28/03/2016","Phoenix Suns",24,116,74,2,"L 2","Minnesota Timberwolves",18,10,11,121,74,2,"L 1"
1103,"28/03/2016","New York Knicks",20,91,75,2,"L 1","New Orleans Pelicans",19,11,11,99,73,2,"L 3"
1104,"28/03/2016","Sacramento Kings",26,93,74,1,"W 2","Portland Trail Blazers",25,9,12,105,75,2,"W 1"
1105,"28/03/2016","Oklahoma City Thunder",21,119,74,2,"W 7","Toronto Raptors",28,11,12,100,73,2,"W 1"
1106,"28/03/2016","Los Angeles Lakers",14,75,74,1,"L 3","Utah Jazz",29,12,12,123,74,2,"W 1"
1107,"29/03/2016","Houston Rockets",11,106,75,2,"L 1","Cleveland Cavaliers",6,10,12,100,74,3,"W 1"
1108,"29/03/2016","Oklahoma City Thunder",21,82,75,1,"W 8","Detroit Pistons",9,11,11,88,75,3,"L 1"
1109,"29/03/2016","Washington Wizards",30,94,74,2,"W 1","Golden State Warriors",10,12,12,102,74,2,"W 4"
1110,"29/03/2016","Chicago Bulls",5,98,74,1,"L 4","Indiana Pacers",12,12,12,96,74,2,"W 1"
1111,"29/03/2016","Brooklyn Nets",3,105,74,1,"L 1","Orlando Magic",22,12,12,139,74,3,"W 1"
1112,"29/03/2016","Charlotte Hornets",4,100,74,3,"W 1","Philadelphia 76ers",23,11,11,85,75,2,"L 9"
1113,"30/03/2016","New York Knicks",20,89,76,2,"L 2","Dallas Mavericks",7,10,10,91,75,2,"W 1"
1114,"30/03/2016","Miami Heat",16,100,74,2,"W 2","Los Angeles Lakers",14,8,11,102,75,2,"L 4"
1115,"30/03/2016","Denver Nuggets",8,109,76,2,"L 2","Memphis Grizzlies",15,11,12,105,75,2,"L 3"
1116,"30/03/2016","Phoenix Suns",24,94,75,2,"L 3","Milwaukee Bucks",17,10,11,105,75,4,"L 5"
1117,"30/03/2016","Los Angeles Clippers",13,99,74,2,"W 3","Minnesota Timberwolves",18,12,12,79,75,2,"W 1"
1118,"30/03/2016","Washington Wizards",30,111,75,1,"L 1","Sacramento Kings",26,10,11,120,75,2,"L 1"
1119,"30/03/2016","New Orleans Pelicans",19,92,74,2,"W 1","San Antonio Spurs",27,9,12,100,75,2,"W 1"
1120,"30/03/2016","Atlanta Hawks",1,97,76,2,"W 4","Toronto Raptors",28,12,10,105,74,2,"L 1"
1121,"30/03/2016","Golden State Warriors",10,103,75,1,"W 5","Utah Jazz",29,11,10,96,75,2,"W 2"
1122,"31/03/2016","Brooklyn Nets",3,87,75,2,"L 2","Cleveland Cavaliers",6,11,12,107,75,2,"L 1"
1123,"31/03/2016","Chicago Bulls",5,103,75,2,"W 1","Houston Rockets",11,11,10,100,76,2,"W 1"
1124,"31/03/2016","Orlando Magic",22,114,75,2,"W 2","Indiana Pacers",12,12,12,94,75,2,"L 1"
1125,"31/03/2016","Denver Nuggets",8,95,77,1,"W 1","New Orleans Pelicans",19,10,10,101,75,1,"L 1"
1126,"31/03/2016","Los Angeles Clippers",13,117,75,1,"W 4","Oklahoma City Thunder",21,9,11,119,76,2,"L 1"
1127,"31/03/2016","Boston Celtics",2,109,75,3,"L 1","Portland Trail Blazers",25,9,10,116,76,3,"W 2"
1128,"01/04/2016","Cleveland Cavaliers",6,110,76,1,"W 1","Atlanta Hawks",1,9,11,108,77,2,"L 1"
1129,"01/04/2016","Philadelphia 76ers",23,91,76,3,"L 10","Charlotte Hornets",4,10,10,100,75,3,"W 2"
1130,"01/04/2016","Dallas Mavericks",7,98,76,2,"W 2","Detroit Pistons",9,10,10,89,76,3,"W 1"
1131,"01/04/2016","Boston Celtics",2,109,76,1,"L 2","Golden State Warriors",10,9,12,106,76,2,"W 6"
1132,"01/04/2016","Toronto Raptors",28,99,75,2,"W 1","Memphis Grizzlies",15,9,11,95,76,2,"L 4"
1133,"01/04/2016","Orlando Magic",22,110,76,1,"W 3","Milwaukee Bucks",17,11,11,113,76,2,"W 1"
1134,"01/04/2016","Brooklyn Nets",3,91,76,1,"L 3","New York Knicks",20,10,12,105,77,2,"L 3"
